Rouse2016	clancheck_pass	63.2667
Rouse2016	clancheck_pass	61.2667
Rouse2016	clancheck_pass	68.2941
Rouse2016	clancheck_pass	54.4615
Rouse2016	clancheck_pass	53.8125
Rouse2016	clancheck_pass	61.5385
Rouse2016	clancheck_pass	59.3333
Rouse2016	clancheck_pass	60.4286
Rouse2016	clancheck_pass	59.0769
Rouse2016	clancheck_pass	70.75
Rouse2016	clancheck_pass	61.8667
Rouse2016	clancheck_pass	66.0667
Rouse2016	clancheck_pass	60.6923
Rouse2016	clancheck_pass	72.7857
Rouse2016	clancheck_pass	69.4615
Rouse2016	clancheck_pass	63.3333
Rouse2016	clancheck_pass	51.3846
Rouse2016	clancheck_pass	68.1667
Rouse2016	clancheck_pass	64.0769
Rouse2016	clancheck_pass	79.8
Rouse2016	clancheck_pass	67.4
Rouse2016	clancheck_pass	74.0625
Rouse2016	clancheck_pass	73.2308
Rouse2016	clancheck_pass	69.8125
Rouse2016	clancheck_pass	60.875
Rouse2016	clancheck_pass	69.6429
Rouse2016	clancheck_pass	53.9167
Rouse2016	clancheck_pass	52.2857
Rouse2016	clancheck_pass	66.3077
Rouse2016	clancheck_pass	58.9375
Rouse2016	clancheck_pass	45.3846
Rouse2016	clancheck_pass	52
Rouse2016	clancheck_pass	61
Rouse2016	clancheck_pass	46.5385
Rouse2016	clancheck_pass	67.5
Rouse2016	clancheck_pass	63.6923
Rouse2016	clancheck_pass	48.6471
Rouse2016	clancheck_pass	59.6429
Rouse2016	clancheck_pass	69.6667
Rouse2016	clancheck_pass	57.9231
Rouse2016	clancheck_pass	67.0714
Rouse2016	clancheck_pass	59.5385
Rouse2016	clancheck_pass	48.2143
Rouse2016	clancheck_pass	68.0714
Rouse2016	clancheck_pass	47.6
Rouse2016	clancheck_pass	58.5
Rouse2016	clancheck_pass	57
Rouse2016	clancheck_pass	66.8462
Rouse2016	clancheck_pass	56.7143
Rouse2016	clancheck_pass	54.5294
Rouse2016	clancheck_pass	68.3077
Rouse2016	clancheck_pass	58.1429
Rouse2016	clancheck_pass	73.0667
Rouse2016	clancheck_pass	64.7692
Rouse2016	clancheck_pass	58.6
Rouse2016	clancheck_pass	67.9231
Rouse2016	clancheck_pass	46.9231
Rouse2016	clancheck_pass	50.7857
Rouse2016	clancheck_pass	58.7647
Rouse2016	clancheck_pass	55.2
Rouse2016	clancheck_pass	50.9286
Rouse2016	clancheck_pass	69.9286
Rouse2016	clancheck_pass	52.5
Rouse2016	clancheck_pass	67.5882
Rouse2016	clancheck_pass	57.3077
Rouse2016	clancheck_pass	60.8333
Rouse2016	clancheck_pass	63.625
Rouse2016	clancheck_pass	57.7857
Rouse2016	clancheck_pass	62.1538
Rouse2016	clancheck_pass	45.6
Rouse2016	clancheck_fail	61.6923
Rouse2016	clancheck_fail	61.4667
Rouse2016	clancheck_fail	49
Rouse2016	clancheck_fail	52.5385
Rouse2016	clancheck_fail	42.75
Rouse2016	clancheck_fail	56.75
Rouse2016	clancheck_fail	54.2308
Rouse2016	clancheck_fail	47.5
Rouse2016	clancheck_fail	54.4737
Rouse2016	clancheck_fail	46.2105
Rouse2016	clancheck_fail	47.5714
Rouse2016	clancheck_fail	57.7857
Rouse2016	clancheck_fail	52.7222
Rouse2016	clancheck_fail	58.2353
Rouse2016	clancheck_fail	51
Rouse2016	clancheck_fail	44
Rouse2016	clancheck_fail	33.7857
Rouse2016	clancheck_fail	56.5385
Rouse2016	clancheck_fail	52.25
Rouse2016	clancheck_fail	50.2308
Rouse2016	clancheck_fail	50.2
Rouse2016	clancheck_fail	43.5385
Rouse2016	clancheck_fail	38.7647
Rouse2016	clancheck_fail	54.6154
Rouse2016	clancheck_fail	48.6667
Rouse2016	clancheck_fail	58.2222
Rouse2016	clancheck_fail	42.5
Rouse2016	clancheck_fail	48.1429
Rouse2016	clancheck_fail	62.6923
Rouse2016	clancheck_fail	54
Rouse2016	clancheck_fail	44.875
Rouse2016	clancheck_fail	52.6429
Rouse2016	clancheck_fail	41.2941
Rouse2016	clancheck_fail	52
Rouse2016	clancheck_fail	33.2308
Rouse2016	clancheck_fail	51.0714
Rouse2016	clancheck_fail	50
Rouse2016	clancheck_fail	59.3077
Rouse2016	clancheck_fail	51.1
Rouse2016	clancheck_fail	52.1333
Rouse2016	clancheck_fail	62.8235
Rouse2016	clancheck_fail	47.3077
Rouse2016	clancheck_fail	40.3846
Rouse2016	clancheck_fail	47.8824
Rouse2016	clancheck_fail	47.0667
Rouse2016	clancheck_fail	46.35
Rouse2016	clancheck_fail	47
Rouse2016	clancheck_fail	46.4615
Rouse2016	clancheck_fail	56.6154
Rouse2016	clancheck_fail	45.9231
Rouse2016	clancheck_fail	43.9375
Rouse2016	clancheck_fail	56.8235
Rouse2016	clancheck_fail	43.3077
Rouse2016	clancheck_fail	47.0667
Rouse2016	clancheck_fail	58.5
Rouse2016	clancheck_fail	41.2143
Rouse2016	clancheck_fail	59.8421
Rouse2016	clancheck_fail	62.0667
Rouse2016	clancheck_fail	52.85
Rouse2016	clancheck_fail	51.625
Rouse2016	clancheck_fail	56.0526
Rouse2016	clancheck_fail	48.3889
Rouse2016	clancheck_fail	47.6923
Rouse2016	clancheck_fail	55.4211
Rouse2016	clancheck_fail	49.5263
Rouse2016	clancheck_fail	58.2353
Rouse2016	clancheck_fail	34.9333
Rouse2016	clancheck_fail	53.875
Rouse2016	clancheck_fail	44.3571
Rouse2016	clancheck_fail	44.8824
Rouse2016	clancheck_fail	50.6923
Rouse2016	clancheck_fail	48.7368
Rouse2016	clancheck_fail	59.7692
Rouse2016	clancheck_fail	54.4211
Rouse2016	clancheck_fail	61.5333
Rouse2016	clancheck_fail	56.0769
Rouse2016	clancheck_fail	60.1176
Rouse2016	clancheck_fail	49.3846
Rouse2016	clancheck_fail	48.6923
Rouse2016	clancheck_fail	52.0588
Rouse2016	clancheck_fail	46.2308
Rouse2016	clancheck_fail	62.2143
Rouse2016	clancheck_fail	53.2667
Rouse2016	clancheck_fail	45.7857
Rouse2016	clancheck_fail	46.5333
Rouse2016	clancheck_fail	52.9
Rouse2016	clancheck_fail	46.9231
Rouse2016	clancheck_fail	54.2143
Rouse2016	clancheck_fail	51.6875
Rouse2016	clancheck_fail	57.0556
Rouse2016	clancheck_fail	39.8571
Rouse2016	clancheck_fail	53.0476
Rouse2016	clancheck_fail	51.2353
Rouse2016	clancheck_fail	48.5385
Rouse2016	clancheck_fail	51.3571
Rouse2016	clancheck_fail	47
Rouse2016	clancheck_fail	54
Rouse2016	clancheck_fail	64.2632
Rouse2016	clancheck_fail	53.2143
Rouse2016	clancheck_fail	58.25
Rouse2016	clancheck_fail	51
Rouse2016	clancheck_fail	47.7692
Rouse2016	clancheck_fail	54.0625
Rouse2016	clancheck_fail	46.2667
Rouse2016	clancheck_fail	52.5
Rouse2016	clancheck_fail	49
Rouse2016	clancheck_fail	54.3846
Rouse2016	clancheck_fail	52.5
Rouse2016	clancheck_fail	64.1765
Rouse2016	clancheck_fail	60.6667
Rouse2016	clancheck_fail	58.625
Rouse2016	clancheck_fail	63.7143
Rouse2016	clancheck_fail	48.8235
Rouse2016	clancheck_fail	53.7143
Rouse2016	clancheck_fail	59.8421
Rouse2016	clancheck_fail	41.7692
Rouse2016	clancheck_fail	57.5625
Rouse2016	clancheck_fail	57.5714
Rouse2016	clancheck_fail	56
Rouse2016	clancheck_fail	42.2778
Rouse2016	clancheck_fail	45.2857
Rouse2016	clancheck_fail	57.0667
Rouse2016	clancheck_fail	52.7857
Rouse2016	clancheck_fail	36.5882
Rouse2016	clancheck_fail	62.0526
Rouse2016	clancheck_fail	64.5882
Rouse2016	clancheck_fail	47.8462
Rouse2016	clancheck_fail	52.0714
Rouse2016	clancheck_fail	54.9231
Rouse2016	clancheck_fail	58.1538
Rouse2016	clancheck_fail	46.8667
Rouse2016	clancheck_fail	54.5
Rouse2016	clancheck_fail	48.2667
Rouse2016	clancheck_fail	36.2857
Rouse2016	clancheck_fail	53.7692
Rouse2016	clancheck_fail	56.6
Rouse2016	clancheck_fail	48.2667
Rouse2016	clancheck_fail	54.2308
Rouse2016	clancheck_fail	53.8
Rouse2016	clancheck_fail	64.7857
Rouse2016	clancheck_fail	48
Rouse2016	clancheck_fail	40.75
Rouse2016	clancheck_fail	43.0769
Rouse2016	clancheck_fail	56.5333
Rouse2016	clancheck_fail	50.2857
Rouse2016	clancheck_fail	57.8333
Rouse2016	clancheck_fail	58.0625
Rouse2016	clancheck_fail	49.5
Rouse2016	clancheck_fail	62.6923
Rouse2016	clancheck_fail	59
Rouse2016	clancheck_fail	42.0714
Rouse2016	clancheck_fail	45.875
Rouse2016	clancheck_fail	51.2222
Rouse2016	clancheck_fail	46.85
Rouse2016	clancheck_fail	64.0714
Rouse2016	clancheck_fail	47.9444
Rouse2016	clancheck_fail	49.5714
Rouse2016	clancheck_fail	52.1333
Rouse2016	clancheck_fail	43.625
Rouse2016	clancheck_fail	37.8824
Rouse2016	clancheck_fail	55.5294
Rouse2016	clancheck_fail	50.9286
Rouse2016	clancheck_fail	57.6429
Rouse2016	clancheck_fail	63.4615
Rouse2016	clancheck_fail	60.2941
Rouse2016	clancheck_fail	45.8824
Rouse2016	clancheck_fail	47.4615
Rouse2016	clancheck_fail	44.8571
Rouse2016	clancheck_fail	62.3846
Rouse2016	clancheck_fail	44.3333
Rouse2016	clancheck_fail	51.1429
Rouse2016	clancheck_fail	65.1538
Rouse2016	clancheck_fail	72.7143
Rouse2016	clancheck_fail	60.2308
Rouse2016	clancheck_fail	41.7857
Rouse2016	clancheck_fail	63.4286
Rouse2016	clancheck_fail	51.3846
Rouse2016	clancheck_fail	54.0769
Rouse2016	clancheck_fail	55.7143
Rouse2016	clancheck_fail	44
Rouse2016	clancheck_fail	44.3125
Rouse2016	clancheck_fail	52.5294
Rouse2016	clancheck_fail	55.5
Rouse2016	clancheck_fail	43.8889
Rouse2016	clancheck_fail	52.7222
Rouse2016	clancheck_fail	52.4
Rouse2016	clancheck_fail	46.4762
Rouse2016	clancheck_fail	68.0667
Rouse2016	clancheck_fail	40.3077
Rouse2016	clancheck_fail	51.2
Rouse2016	clancheck_fail	50.9231
Rouse2016	clancheck_fail	62.6923
Rouse2016	clancheck_fail	63.0714
Rouse2016	clancheck_fail	48.8667
Rouse2016	clancheck_fail	56
Rouse2016	clancheck_fail	51.6875
Rouse2016	clancheck_fail	56.3333
Rouse2016	clancheck_fail	57.2941
Rouse2016	clancheck_fail	44.0769
Rouse2016	clancheck_fail	59.6111
Rouse2016	clancheck_fail	46.1176
Rouse2016	clancheck_fail	54.7692
Rouse2016	clancheck_fail	54.7143
Rouse2016	clancheck_fail	57.7143
Rouse2016	clancheck_fail	46.25
Rouse2016	clancheck_fail	60.6316
Rouse2016	clancheck_fail	50.4737
Rouse2016	clancheck_fail	72.125
Rouse2016	clancheck_fail	38.0769
Rouse2016	clancheck_fail	49.7059
Rouse2016	clancheck_fail	49.6154
Rouse2016	clancheck_fail	49.6875
Rouse2016	clancheck_fail	42.2
Rouse2016	clancheck_fail	58.2667
Rouse2016	clancheck_fail	59.5556
Rouse2016	clancheck_fail	50
Rouse2016	clancheck_fail	38
Rouse2016	clancheck_fail	45.9412
Rouse2016	clancheck_fail	52.5
Rouse2016	clancheck_fail	40.7143
Rouse2016	clancheck_fail	42.8462
Rouse2016	clancheck_fail	39.9286
Rouse2016	clancheck_fail	56.375
Rouse2016	clancheck_fail	56.3571
Rouse2016	clancheck_fail	54.1333
Rouse2016	clancheck_fail	60.6429
Rouse2016	clancheck_fail	47.4667
Rouse2016	clancheck_fail	63.25
Rouse2016	clancheck_fail	45.2
Rouse2016	clancheck_fail	50.8333
Rouse2016	clancheck_fail	59.8
Rouse2016	clancheck_fail	49.2857
Rouse2016	clancheck_fail	48
Rouse2016	clancheck_fail	32.4615
Rouse2016	clancheck_fail	40.4375
Rouse2016	clancheck_fail	48.4667
Rouse2016	clancheck_fail	48
Rouse2016	clancheck_fail	43.2778
Rouse2016	clancheck_fail	57.3846
Rouse2016	clancheck_fail	52.3333
Rouse2016	clancheck_fail	57
Rouse2016	clancheck_fail	58.4
Rouse2016	clancheck_fail	53.4762
Rouse2016	clancheck_fail	46.6667
Rouse2016	clancheck_fail	54.9231
Rouse2016	clancheck_fail	42.6
Rouse2016	clancheck_fail	55.9286
Rouse2016	clancheck_fail	52.2308
Rouse2016	clancheck_fail	48
Rouse2016	clancheck_fail	57.1538
Rouse2016	clancheck_fail	48.5385
Rouse2016	clancheck_fail	37.3846
Rouse2016	clancheck_fail	63.6429
Rouse2016	clancheck_fail	51.1875
Rouse2016	clancheck_fail	37.9231
Rouse2016	clancheck_fail	54.0625
Rouse2016	clancheck_fail	54.25
Rouse2016	clancheck_fail	54.4615
Rouse2016	clancheck_fail	47.2857
Rouse2016	clancheck_fail	71.1429
Rouse2016	clancheck_fail	66.5
Rouse2016	clancheck_fail	50.3333
Rouse2016	clancheck_fail	52.55
Rouse2016	clancheck_fail	45.9474
Rouse2016	clancheck_fail	51.5714
Rouse2016	clancheck_fail	42.4375
Rouse2016	clancheck_fail	58.7059
Rouse2016	clancheck_fail	43.75
Rouse2016	clancheck_fail	66.4615
Rouse2016	clancheck_fail	57
Rouse2016	clancheck_fail	60.0769
Rouse2016	clancheck_fail	56.7059
Rouse2016	clancheck_fail	56.1538
Rouse2016	clancheck_fail	53.25
Rouse2016	clancheck_fail	61.8462
Rouse2016	clancheck_fail	63.9231
Rouse2016	clancheck_fail	47.375
Rouse2016	clancheck_fail	47.6471
Rouse2016	clancheck_fail	52.375
Rouse2016	clancheck_fail	51.0667
Rouse2016	clancheck_fail	55.2667
Rouse2016	clancheck_fail	47.0526
Rouse2016	clancheck_fail	58.8571
Rouse2016	clancheck_fail	49.5385
Rouse2016	clancheck_fail	51.4
Rouse2016	clancheck_fail	48.7059
Rouse2016	clancheck_fail	57.1667
Rouse2016	clancheck_fail	56.4615
Rouse2016	clancheck_fail	38.9286
Rouse2016	clancheck_fail	61.3846
Rouse2016	clancheck_fail	45.619
Rouse2016	clancheck_fail	53.7857
Rouse2016	clancheck_fail	49.1875
Rouse2016	clancheck_fail	58.6667
Rouse2016	clancheck_fail	43.1333
Rouse2016	clancheck_fail	48.4667
Rouse2016	clancheck_fail	45.2353
Rouse2016	clancheck_fail	48.2308
Rouse2016	clancheck_fail	59.4286
Rouse2016	clancheck_fail	48.2353
Rouse2016	clancheck_fail	54.6429
Rouse2016	clancheck_fail	55.2941
Rouse2016	clancheck_fail	56.0588
Rouse2016	clancheck_fail	65.4211
Rouse2016	clancheck_fail	40.125
Rouse2016	clancheck_fail	46.9231
Rouse2016	clancheck_fail	50.3333
Rouse2016	clancheck_fail	64.3846
Rouse2016	clancheck_fail	46.9375
Rouse2016	clancheck_fail	57.8421
Rouse2016	clancheck_fail	47.7692
Rouse2016	clancheck_fail	58.9231
Rouse2016	clancheck_fail	61
Rouse2016	clancheck_fail	54.625
Rouse2016	clancheck_fail	43.8462
Rouse2016	clancheck_fail	59.2143
Rouse2016	clancheck_fail	45.9231
Rouse2016	clancheck_fail	42.1538
Rouse2016	clancheck_fail	36.5
Rouse2016	clancheck_fail	46.3
Rouse2016	clancheck_fail	46.3125
Rouse2016	clancheck_fail	45.0769
Rouse2016	clancheck_fail	54.5
Rouse2016	clancheck_fail	52.1875
Rouse2016	clancheck_fail	55.7778
Rouse2016	clancheck_fail	58.4444
Rouse2016	clancheck_fail	52.8125
Rouse2016	clancheck_fail	48.6154
Rouse2016	clancheck_fail	59.6
Rouse2016	clancheck_fail	52.6154
Rouse2016	clancheck_fail	50.1429
Rouse2016	clancheck_fail	61.4615
Rouse2016	clancheck_fail	59.2857
Rouse2016	clancheck_fail	62.7143
Rouse2016	clancheck_fail	54.2381
Rouse2016	clancheck_fail	52.6667
Rouse2016	clancheck_fail	42.5294
Rouse2016	clancheck_fail	57.6667
Rouse2016	clancheck_fail	62.5
Rouse2016	clancheck_fail	63.8824
Rouse2016	clancheck_fail	48.5
Rouse2016	clancheck_fail	55.8333
Rouse2016	clancheck_fail	47.3846
Rouse2016	clancheck_fail	41.8
Rouse2016	clancheck_fail	55.6667
Rouse2016	clancheck_fail	60.8462
Rouse2016	clancheck_fail	61.6154
Rouse2016	clancheck_fail	58.1333
Rouse2016	clancheck_fail	50.7143
Rouse2016	clancheck_fail	54.3889
Rouse2016	clancheck_fail	52.1429
Rouse2016	clancheck_fail	56.8125
Rouse2016	clancheck_fail	36.5625
Rouse2016	clancheck_fail	59.5
Rouse2016	clancheck_fail	57.9333
Rouse2016	clancheck_fail	54
Rouse2016	clancheck_fail	48.2308
Rouse2016	clancheck_fail	52.6
Rouse2016	clancheck_fail	45.8421
Rouse2016	clancheck_fail	52.5
Rouse2016	clancheck_fail	56.1579
Rouse2016	clancheck_fail	59.9474
Rouse2016	clancheck_fail	57.7368
Rouse2016	clancheck_fail	62.2667
Rouse2016	clancheck_fail	38.6923
Rouse2016	clancheck_fail	43.4444
Rouse2016	clancheck_fail	46.619
Rouse2016	clancheck_fail	55.1538
Rouse2016	clancheck_fail	51.4615
Rouse2016	clancheck_fail	45.2857
Rouse2016	clancheck_fail	56.2353
Rouse2016	clancheck_fail	51.8333
Rouse2016	clancheck_fail	38.75
Rouse2016	clancheck_fail	46.3077
Rouse2016	clancheck_fail	54.1053
Rouse2016	clancheck_fail	63.0625
Rouse2016	clancheck_fail	59.6111
Rouse2016	clancheck_fail	56.4286
Rouse2016	clancheck_fail	55.3077
Rouse2016	clancheck_fail	64
Rouse2016	clancheck_fail	57.5714
Rouse2016	clancheck_fail	52.875
Rouse2016	clancheck_fail	52.6923
Rouse2016	clancheck_fail	53.6316
Rouse2016	clancheck_fail	43.4375
Rouse2016	clancheck_fail	46.0625
Rouse2016	clancheck_fail	49.55
Rouse2016	clancheck_fail	55.7692
Rouse2016	clancheck_fail	44
Rouse2016	clancheck_fail	59.7368
Rouse2016	clancheck_fail	52.5556
Rouse2016	clancheck_fail	46.1875
Rouse2016	clancheck_fail	48.4118
Rouse2016	clancheck_fail	47
Rouse2016	clancheck_fail	45.4615
Rouse2016	clancheck_fail	59.0833
Rouse2016	clancheck_fail	56.4
Rouse2016	clancheck_fail	51.1667
Rouse2016	clancheck_fail	48.4706
Rouse2016	clancheck_fail	59.25
Rouse2016	clancheck_fail	53.3846
Rouse2016	clancheck_fail	36.2105
Rouse2016	clancheck_fail	47.0714
Rouse2016	clancheck_fail	38.6875
Rouse2016	clancheck_fail	55.1429
Rouse2016	clancheck_fail	74.9333
Rouse2016	clancheck_fail	34.2857
Rouse2016	clancheck_fail	48.0769
Rouse2016	clancheck_fail	52.5385
Rouse2016	clancheck_fail	39.2308
Rouse2016	clancheck_fail	42.1538
Rouse2016	clancheck_fail	40.5714
Rouse2016	clancheck_fail	58.6667
Rouse2016	clancheck_fail	51
Rouse2016	clancheck_fail	37
Rouse2016	clancheck_fail	56.375
Rouse2016	clancheck_fail	47.6471
Rouse2016	clancheck_fail	55.5333
Rouse2016	clancheck_fail	58.7333
Rouse2016	clancheck_fail	50.0714
Rouse2016	clancheck_fail	49.55
Rouse2016	clancheck_fail	42.1333
Rouse2016	clancheck_fail	49.4667
Rouse2016	clancheck_fail	40.7143
Rouse2016	clancheck_fail	57.4
Rouse2016	clancheck_fail	47
Rouse2016	clancheck_fail	62.2667
Rouse2016	clancheck_fail	52.4615
Rouse2016	clancheck_fail	55.0526
Rouse2016	clancheck_fail	48.8571
Rouse2016	clancheck_fail	57.6875
Rouse2016	clancheck_fail	47.5625
Rouse2016	clancheck_fail	67.5385
Rouse2016	clancheck_fail	52
Rouse2016	clancheck_fail	46
Rouse2016	clancheck_fail	56.8462
Rouse2016	clancheck_fail	41.75
Rouse2016	clancheck_fail	49.8333
Rouse2016	clancheck_fail	63.6429
Rouse2016	clancheck_fail	48.0667
Rouse2016	clancheck_fail	48.6
Rouse2016	clancheck_fail	55.8333
Rouse2016	clancheck_fail	37.8462
Rouse2016	clancheck_fail	51.2667
Rouse2016	clancheck_fail	63.7692
Rouse2016	clancheck_fail	61.2857
Rouse2016	clancheck_fail	49.3846
Rouse2016	clancheck_fail	51.6471
Rouse2016	clancheck_fail	52.3
Rouse2016	clancheck_fail	46.5
Rouse2016	clancheck_fail	46.1538
Rouse2016	clancheck_fail	55.4444
Rouse2016	clancheck_fail	50.7647
Rouse2016	clancheck_fail	56.4615
Rouse2016	clancheck_fail	60.7222
Rouse2016	clancheck_fail	54.9412
Rouse2016	clancheck_fail	45.1429
Rouse2016	clancheck_fail	53.5
Rouse2016	clancheck_fail	39.1538
Rouse2016	clancheck_fail	58.2857
Rouse2016	clancheck_fail	59.1429
Rouse2016	clancheck_fail	64.4118
Rouse2016	clancheck_fail	46.7059
Rouse2016	clancheck_fail	51.8462
Rouse2016	clancheck_fail	47.4615
Rouse2016	clancheck_fail	49.8333
Rouse2016	clancheck_fail	46.1875
Rouse2016	clancheck_fail	45.0625
Rouse2016	clancheck_fail	65.5625
Rouse2016	clancheck_fail	49.1667
Rouse2016	clancheck_fail	62.4615
Rouse2016	clancheck_fail	49.5714
Rouse2016	clancheck_fail	42.6667
Rouse2016	clancheck_fail	51.8125
Rouse2016	clancheck_fail	48.0667
Rouse2016	clancheck_fail	57.7857
Rouse2016	clancheck_fail	60.9286
Rouse2016	clancheck_fail	61.0769
Rouse2016	clancheck_fail	62.9412
Rouse2016	clancheck_fail	56.5625
Rouse2016	clancheck_fail	48.0833
Rouse2016	clancheck_fail	49.9333
Rouse2016	clancheck_fail	58.1111
Rouse2016	clancheck_fail	56.7143
Rouse2016	clancheck_fail	56.7647
Rouse2016	clancheck_fail	53.3571
Rouse2016	clancheck_fail	47.7143
Rouse2016	clancheck_fail	65.2308
Rouse2016	clancheck_fail	61.9444
Rouse2016	clancheck_fail	58.5882
Rouse2016	clancheck_fail	64.8667
Rouse2016	clancheck_fail	47.619
Rouse2016	clancheck_fail	63.2143
Rouse2016	clancheck_fail	60.2857
Rouse2016	clancheck_fail	60.6667
Rouse2016	clancheck_fail	52.6154
Rouse2016	clancheck_fail	47
Rouse2016	clancheck_fail	52.9333
Rouse2016	clancheck_fail	46.8333
Rouse2016	clancheck_fail	46.6429
Rouse2016	clancheck_fail	51.9333
Rouse2016	clancheck_fail	46.7778
Rouse2016	clancheck_fail	49.3571
Rouse2016	clancheck_fail	55.7
Rouse2016	clancheck_fail	56.8462
Rouse2016	clancheck_fail	46.1538
Rouse2016	clancheck_fail	39.9286
Rouse2016	clancheck_fail	56.5625
Rouse2016	clancheck_fail	38.3529
Rouse2016	clancheck_fail	40.3077
Rouse2016	clancheck_fail	43.8824
Rouse2016	clancheck_fail	47.3846
Rouse2016	clancheck_fail	57
Rouse2016	clancheck_fail	53.3889
Rouse2016	clancheck_fail	53.7222
Rouse2016	clancheck_fail	64
Rouse2016	clancheck_fail	61.6
Rouse2016	clancheck_fail	53.7368
Rouse2016	clancheck_fail	40.3846
Rouse2016	clancheck_fail	63.5714
Rouse2016	clancheck_fail	55.8571
Rouse2016	clancheck_fail	52.9
Rouse2016	clancheck_fail	36.1667
Rouse2016	clancheck_fail	47.8
Rouse2016	clancheck_fail	40.875
Rouse2016	clancheck_fail	40.5385
Rouse2016	clancheck_fail	53.2
Rouse2016	clancheck_fail	48.0714
Rouse2016	clancheck_fail	50.9474
Rouse2016	clancheck_fail	57.3571
Rouse2016	clancheck_fail	58.4118
Rouse2016	clancheck_fail	33.25
Rouse2016	clancheck_fail	61.1429
Rouse2016	clancheck_fail	52.6
Rouse2016	clancheck_fail	68.8235
Rouse2016	clancheck_fail	50.3077
Rouse2016	clancheck_fail	54
Rouse2016	clancheck_fail	55.2857
Rouse2016	clancheck_fail	49.3846
Rouse2016	clancheck_fail	40.9231
Rouse2016	clancheck_fail	55.5385
Rouse2016	clancheck_fail	52.9286
Rouse2016	clancheck_fail	58.7143
Rouse2016	clancheck_fail	59.6667
Rouse2016	clancheck_fail	64.6923
Rouse2016	clancheck_fail	51.5833
Rouse2016	clancheck_fail	55.6111
Rouse2016	clancheck_fail	52.2143
Rouse2016	clancheck_fail	51.0769
Rouse2016	clancheck_fail	56.8333
Rouse2016	clancheck_fail	57.0625
Rouse2016	clancheck_fail	55.9231
Rouse2016	clancheck_fail	49.4706
Rouse2016	clancheck_fail	41.1765
Rouse2016	clancheck_fail	56.6429
Rouse2016	clancheck_fail	61.7692
Rouse2016	clancheck_fail	54.7778
Rouse2016	clancheck_fail	60.0556
Rouse2016	clancheck_fail	50
Rouse2016	clancheck_fail	52.1429
Rouse2016	clancheck_fail	69.2
Rouse2016	clancheck_fail	45.1176
Rouse2016	clancheck_fail	51.3571
Rouse2016	clancheck_fail	50.6154
Rouse2016	clancheck_fail	46.2857
Rouse2016	clancheck_fail	45.9286
Rouse2016	clancheck_fail	51.4667
Rouse2016	clancheck_fail	67.1538
Rouse2016	clancheck_fail	60.2308
Rouse2016	clancheck_fail	58.9412
Rouse2016	clancheck_fail	58.0526
Rouse2016	clancheck_fail	53
Rouse2016	clancheck_fail	67
Rouse2016	clancheck_fail	60.5882
Rouse2016	clancheck_fail	55.6471
Rouse2016	clancheck_fail	49.4286
Rouse2016	clancheck_fail	47.7143
Rouse2016	clancheck_fail	43
Rouse2016	clancheck_fail	57.5789
Rouse2016	clancheck_fail	46.3077
Rouse2016	clancheck_fail	54.05
Rouse2016	clancheck_fail	58.0556
Rouse2016	clancheck_fail	56.3077
Rouse2016	clancheck_fail	52.1176
Rouse2016	clancheck_fail	54.5
Rouse2016	clancheck_fail	46.9286
Rouse2016	clancheck_fail	66.4615
Rouse2016	clancheck_fail	53.9444
Rouse2016	clancheck_fail	51.6154
Rouse2016	clancheck_fail	70.0769
Rouse2016	clancheck_fail	44.9375
Rouse2016	clancheck_fail	44.8667
Rouse2016	clancheck_fail	43
Rouse2016	clancheck_fail	54.5385
Rouse2016	clancheck_fail	50.3
Rouse2016	clancheck_fail	57.25
Rouse2016	clancheck_fail	51.85
Rouse2016	clancheck_fail	61.6667
Rouse2016	clancheck_fail	50.7143
Rouse2016	clancheck_fail	58.3077
Rouse2016	clancheck_fail	58.5263
Rouse2016	clancheck_fail	56.6923
